state,name,localid,year,et,eu,es,e4,e3,e2,e1
MA,gosnold,01090000,2013,NA,NA,NA,NA,NA,NA,NA
MA,gosnold,01090000,2014,1,-620820,NA,NA,NA,NA,NA
MA,gosnold,01090000,2015,5,-620816,NA,NA,NA,NA,NA
MA,gosnold,01090000,2016,0,-620821,NA,NA,NA,NA,NA
MA,gosnold,01090000,2017,1,-620820,NA,NA,NA,NA,NA
MA,gosnold,01090000,2018,1,-620820,NA,NA,NA,NA,NA
MA,grafton,01100000,2013,219,-620602,NA,NA,NA,NA,NA
MA,grafton,01100000,2014,218,-620603,0,14,197,6,1
MA,grafton,01100000,2015,232,-620589,NA,NA,NA,NA,NA
MA,grafton,01100000,2016,229,-620592,0,3,217,7,1
MA,grafton,01100000,2017,228,-620593,NA,NA,NA,NA,NA
MA,grafton,01100000,2018,245,-620576,NA,NA,NA,NA,NA
MA,granby,01110000,2013,87,-620734,NA,NA,NA,NA,NA
MA,granby,01110000,2014,73,-620748,NA,NA,NA,NA,NA
MA,granby,01110000,2015,72,-620749,NA,NA,NA,NA,NA
MA,granby,01110000,2016,69,-620752,NA,NA,NA,NA,NA
MA,granby,01110000,2017,66,-620755,NA,NA,NA,NA,NA
MA,granby,01110000,2018,59,-620762,NA,NA,NA,NA,NA
MA,greenfield,01140000,2013,151,-620670,NA,NA,NA,NA,NA
MA,greenfield,01140000,2014,141,-620680,NA,NA,NA,NA,NA
MA,greenfield,01140000,2015,147,-620674,0,23,115,9,0
MA,greenfield,01140000,2016,151,-620670,NA,NA,NA,NA,NA
MA,greenfield,01140000,2017,147,-620674,0,39,100,7,1
MA,greenfield,01140000,2018,153,-620668,0,38,111,3,1
MA,hadley,01170000,2013,54,-620767,NA,NA,NA,NA,NA
MA,hadley,01170000,2014,50,-620771,NA,NA,NA,NA,NA
MA,hadley,01170000,2015,54,-620767,NA,NA,NA,NA,NA
MA,hadley,01170000,2016,50,-620771,NA,NA,NA,NA,NA
MA,hadley,01170000,2017,52,-620769,NA,NA,NA,NA,NA
MA,hadley,01170000,2018,51,-620770,0,13,37,0,1
MA,halifax,01180000,2013,NA,NA,NA,NA,NA,NA,NA
MA,halifax,01180000,2014,36,-620785,NA,NA,NA,NA,NA
MA,halifax,01180000,2015,39,-620782,NA,NA,NA,NA,NA
MA,halifax,01180000,2016,38,-620783,NA,NA,NA,NA,NA
MA,halifax,01180000,2017,38,-620783,NA,NA,NA,NA,NA
MA,halifax,01180000,2018,37,-620784,0,5,32,0,0
MA,hancock,01210000,2013,NA,NA,NA,NA,NA,NA,NA
MA,hancock,01210000,2014,8,-620813,NA,NA,NA,NA,NA
MA,hancock,01210000,2015,7,-620814,NA,NA,NA,NA,NA
MA,hancock,01210000,2016,7,-620814,NA,NA,NA,NA,NA
MA,hancock,01210000,2017,8,-620813,NA,NA,NA,NA,NA
MA,hancock,01210000,2018,9,-620812,NA,NA,NA,NA,NA
MA,hanover,01220000,2013,NA,NA,NA,NA,NA,NA,NA
MA,hanover,01220000,2014,188,-620633,NA,NA,NA,NA,NA
MA,hanover,01220000,2015,194,-620627,NA,NA,NA,NA,NA
MA,hanover,01220000,2016,207,-620614,0,16,186,3,0
MA,hanover,01220000,2017,192,-620629,0,27,162,0,0
MA,hanover,01220000,2018,202,-620619,0,35,165,0,0
MA,harvard,01250000,2013,NA,NA,NA,NA,NA,NA,NA
MA,harvard,01250000,2014,95,-620726,NA,NA,NA,NA,NA
MA,harvard,01250000,2015,89,-620732,NA,NA,NA,NA,NA
MA,harvard,01250000,2016,94,-620727,NA,NA,NA,NA,NA
MA,harvard,01250000,2017,95,-620726,NA,NA,NA,NA,NA
MA,harvard,01250000,2018,91,-620730,NA,NA,NA,NA,NA
MA,hatfield,01270000,2013,NA,NA,NA,NA,NA,NA,NA
MA,hatfield,01270000,2014,44,-620777,NA,NA,NA,NA,NA
MA,hatfield,01270000,2015,40,-620781,NA,NA,NA,NA,NA
MA,hatfield,01270000,2016,43,-620778,NA,NA,NA,NA,NA
MA,hatfield,01270000,2017,44,-620777,NA,NA,NA,NA,NA
MA,hatfield,01270000,2018,45,-620776,NA,NA,NA,NA,NA
MA,haverhill,01280000,2013,506,-620315,NA,NA,NA,NA,NA
MA,haverhill,01280000,2014,517,-620304,0,8,298,54,0
MA,haverhill,01280000,2015,517,-620304,NA,NA,NA,NA,NA
MA,haverhill,01280000,2016,512,-620309,NA,NA,NA,NA,NA
MA,haverhill,01280000,2017,525,-620296,0,22,394,42,4
MA,haverhill,01280000,2018,548,-620273,0,34,436,58,3
MA,hingham,01310000,2013,NA,NA,NA,NA,NA,NA,NA
MA,hingham,01310000,2014,281,-620540,0,36,235,7,0
MA,hingham,01310000,2015,290,-620531,0,46,240,4,0
MA,hingham,01310000,2016,303,-620518,0,50,242,3,0
MA,hingham,01310000,2017,295,-620526,0,55,232,2,0
MA,hingham,01310000,2018,292,-620529,0,61,226,3,1
MA,holbrook,01330000,2013,94,-620727,NA,NA,NA,NA,NA
MA,holbrook,01330000,2014,95,-620726,0,1,87,4,0
MA,holbrook,01330000,2015,85,-620736,0,5,76,4,0
MA,holbrook,01330000,2016,90,-620731,0,10,73,5,0
MA,holbrook,01330000,2017,86,-620735,NA,NA,NA,NA,NA
MA,holbrook,01330000,2018,95,-620726,NA,NA,NA,NA,NA
MA,holland,01350000,2013,NA,NA,NA,NA,NA,NA,NA
MA,holland,01350000,2014,19,-620802,NA,NA,NA,NA,NA
MA,holland,01350000,2015,21,-620800,NA,NA,NA,NA,NA
MA,holland,01350000,2016,21,-620800,NA,NA,NA,NA,NA
MA,holland,01350000,2017,21,-620800,NA,NA,NA,NA,NA
MA,holland,01350000,2018,18,-620803,NA,NA,NA,NA,NA
MA,holliston,01360000,2013,NA,NA,NA,NA,NA,NA,NA
MA,holliston,01360000,2014,224,-620597,NA,NA,NA,NA,NA
MA,holliston,01360000,2015,213,-620608,NA,NA,NA,NA,NA
MA,holliston,01360000,2016,219,-620602,NA,NA,NA,NA,NA
MA,holliston,01360000,2017,217,-620604,0,6,208,2,1
MA,holliston,01360000,2018,228,-620593,NA,NA,NA,NA,NA
MA,holyoke,01370000,2013,515,-620306,0,13,231,90,2
MA,holyoke,01370000,2014,501,-620320,0,21,342,64,8
MA,holyoke,01370000,2015,459,-620362,0,24,269,75,11
MA,holyoke,01370000,2016,418,-620403,0,26,262,88,16
MA,holyoke,01370000,2017,419,-620402,0,30,295,84,4
MA,holyoke,01370000,2018,389,-620432,0,36,276,59,6
MA,hopedale,01380000,2013,NA,NA,NA,NA,NA,NA,NA
MA,hopedale,01380000,2014,87,-620734,NA,NA,NA,NA,NA
MA,hopedale,01380000,2015,85,-620736,NA,NA,NA,NA,NA
MA,hopedale,01380000,2016,90,-620731,NA,NA,NA,NA,NA
MA,hopedale,01380000,2017,90,-620731,NA,NA,NA,NA,NA
MA,hopedale,01380000,2018,86,-620735,0,10,75,1,0
MA,hopkinton,01390000,2013,NA,NA,NA,NA,NA,NA,NA
MA,hopkinton,01390000,2014,250,-620571,NA,NA,NA,NA,NA
MA,hopkinton,01390000,2015,265,-620556,0,30,226,9,0
MA,hopkinton,01390000,2016,271,-620550,NA,NA,NA,NA,NA
MA,hopkinton,01390000,2017,273,-620548,NA,NA,NA,NA,NA
MA,hopkinton,01390000,2018,267,-620554,0,51,212,4,0
MA,hudson,01410000,2013,231,-620590,NA,NA,NA,NA,NA
MA,hudson,01410000,2014,240,-620581,0,12,222,5,1
MA,hudson,01410000,2015,239,-620582,NA,NA,NA,NA,NA
MA,hudson,01410000,2016,233,-620588,0,11,212,10,0
MA,hudson,01410000,2017,239,-620582,0,14,221,4,0
MA,hudson,01410000,2018,237,-620584,NA,NA,NA,NA,NA
MA,hull,01420000,2013,NA,NA,NA,NA,NA,NA,NA
MA,hull,01420000,2014,90,-620731,NA,NA,NA,NA,NA
MA,hull,01420000,2015,87,-620734,0,0,78,6,0
MA,hull,01420000,2016,87,-620734,0,11,70,5,0
MA,hull,01420000,2017,80,-620741,0,15,62,2,0
MA,hull,01420000,2018,87,-620734,0,19,63,4,0
MA,ipswich,01440000,2013,159,-620662,NA,NA,NA,NA,NA
MA,ipswich,01440000,2014,149,-620672,0,19,124,3,0
MA,ipswich,01440000,2015,147,-620674,0,29,116,2,0
MA,ipswich,01440000,2016,164,-620657,0,39,123,1,1
MA,ipswich,01440000,2017,168,-620653,NA,NA,NA,NA,NA
MA,ipswich,01440000,2018,167,-620654,0,57,108,2,0
MA,kingston,01450000,2013,59,-620762,NA,NA,NA,NA,NA
MA,kingston,01450000,2014,58,-620763,0,0,56,2,0
MA,kingston,01450000,2015,68,-620753,0,6,60,2,0
MA,kingston,01450000,2016,67,-620754,0,3,63,1,0
MA,kingston,01450000,2017,70,-620751,0,4,65,0,0
MA,kingston,01450000,2018,68,-620753,0,4,64,0,0
MA,lanesborough,01480000,2013,22,-620799,NA,NA,NA,NA,NA
MA,lanesborough,01480000,2014,23,-620798,NA,NA,NA,NA,NA
MA,lanesborough,01480000,2015,20,-620801,NA,NA,NA,NA,NA
MA,lanesborough,01480000,2016,17,-620804,NA,NA,NA,NA,NA
MA,lanesborough,01480000,2017,21,-620800,NA,NA,NA,NA,NA
MA,lanesborough,01480000,2018,22,-620799,NA,NA,NA,NA,NA
MA,lawrence,01490000,2013,973,-619848,0,63,726,65,17
MA,lawrence,01490000,2014,1050,-619771,0,146,750,105,31
MA,lawrence,01490000,2015,1047,-619774,0,131,801,95,14
MA,lawrence,01490000,2016,1053,-619768,0,171,695,99,7
MA,lawrence,01490000,2017,1034,-619787,0,171,702,88,1
MA,lawrence,01490000,2018,1030,-619791,0,192,663,112,5
MA,lee,01500000,2013,NA,NA,NA,NA,NA,NA,NA
MA,lee,01500000,2014,75,-620746,NA,NA,NA,NA,NA
MA,lee,01500000,2015,69,-620752,NA,NA,NA,NA,NA
MA,lee,01500000,2016,72,-620749,NA,NA,NA,NA,NA
MA,lee,01500000,2017,67,-620754,NA,NA,NA,NA,NA
MA,lee,01500000,2018,72,-620749,NA,NA,NA,NA,NA
MA,leicester,01510000,2013,NA,NA,NA,NA,NA,NA,NA
MA,leicester,01510000,2014,111,-620710,NA,NA,NA,NA,NA
MA,leicester,01510000,2015,110,-620711,0,4,97,6,1
MA,leicester,01510000,2016,110,-620711,0,7,95,6,0
MA,leicester,01510000,2017,112,-620709,0,14,93,5,0
MA,leicester,01510000,2018,116,-620705,0,17,94,3,2
MA,lenox,01520000,2013,NA,NA,NA,NA,NA,NA,NA
MA,lenox,01520000,2014,80,-620741,NA,NA,NA,NA,NA
MA,lenox,01520000,2015,80,-620741,NA,NA,NA,NA,NA
MA,lenox,01520000,2016,82,-620739,NA,NA,NA,NA,NA
MA,lenox,01520000,2017,83,-620738,NA,NA,NA,NA,NA
MA,lenox,01520000,2018,83,-620738,NA,NA,NA,NA,NA
MA,leominster,01530000,2013,451,-620370,NA,NA,NA,NA,NA
MA,leominster,01530000,2014,460,-620361,NA,NA,NA,NA,NA
MA,leominster,01530000,2015,459,-620362,0,22,225,16,4
MA,leominster,01530000,2016,456,-620365,NA,NA,NA,NA,NA
MA,leominster,01530000,2017,457,-620364,0,26,405,18,1
MA,leominster,01530000,2018,424,-620397,0,44,352,16,1
MA,leverett,01540000,2013,NA,NA,NA,NA,NA,NA,NA
MA,leverett,01540000,2014,19,-620802,NA,NA,NA,NA,NA
MA,leverett,01540000,2015,20,-620801,NA,NA,NA,NA,NA
MA,leverett,01540000,2016,20,-620801,NA,NA,NA,NA,NA
MA,leverett,01540000,2017,16,-620805,NA,NA,NA,NA,NA
MA,leverett,01540000,2018,17,-620804,NA,NA,NA,NA,NA
MA,lexington,01550000,2013,NA,NA,NA,NA,NA,NA,NA
MA,lexington,01550000,2014,566,-620255,NA,NA,NA,NA,NA
MA,lexington,01550000,2015,577,-620244,0,0,564,11,0
MA,lexington,01550000,2016,582,-620239,NA,NA,NA,NA,NA
MA,lexington,01550000,2017,594,-620227,NA,NA,NA,NA,NA
MA,lexington,01550000,2018,612,-620209,0,2,595,9,0
MA,lincoln,01570000,2013,NA,NA,NA,NA,NA,NA,NA
MA,lincoln,01570000,2014,129,-620692,NA,NA,NA,NA,NA
MA,lincoln,01570000,2015,121,-620700,NA,NA,NA,NA,NA
MA,lincoln,01570000,2016,123,-620698,0,4,118,1,0
MA,lincoln,01570000,2017,123,-620698,NA,NA,NA,NA,NA
MA,lincoln,01570000,2018,124,-620697,0,6,118,0,0
MA,littleton,01580000,2013,NA,NA,NA,NA,NA,NA,NA
MA,littleton,01580000,2014,110,-620711,NA,NA,NA,NA,NA
MA,littleton,01580000,2015,107,-620714,NA,NA,NA,NA,NA
MA,littleton,01580000,2016,114,-620707,0,35,77,0,0
MA,littleton,01580000,2017,117,-620704,0,44,66,1,0
MA,littleton,01580000,2018,117,-620704,0,51,59,2,0
MA,longmeadow,01590000,2013,242,-620579,0,10,113,3,0
MA,longmeadow,01590000,2014,237,-620584,0,54,178,5,0
MA,longmeadow,01590000,2015,245,-620576,0,65,176,3,1
MA,longmeadow,01590000,2016,244,-620577,0,74,168,2,0
MA,longmeadow,01590000,2017,242,-620579,0,77,162,1,0
MA,longmeadow,01590000,2018,239,-620582,0,84,151,2,0
MA,lowell,01600000,2013,984,-619837,NA,NA,NA,NA,NA
MA,lowell,01600000,2014,981,-619840,0,33,864,57,4
MA,lowell,01600000,2015,989,-619832,0,65,807,34,2
MA,lowell,01600000,2016,1015,-619806,0,101,780,15,4
MA,lowell,01600000,2017,1045,-619776,0,125,811,16,4
MA,lowell,01600000,2018,1053,-619768,0,147,787,15,5
MA,ludlow,01610000,2013,NA,NA,NA,NA,NA,NA,NA
MA,ludlow,01610000,2014,231,-620590,0,9,117,3,1
MA,ludlow,01610000,2015,239,-620582,0,19,197,3,1
MA,ludlow,01610000,2016,235,-620586,0,27,187,6,0
MA,ludlow,01610000,2017,241,-620580,0,28,193,3,0
MA,ludlow,01610000,2018,240,-620581,0,34,192,2,0
MA,lunenburg,01620000,2013,107,-620714,NA,NA,NA,NA,NA
MA,lunenburg,01620000,2014,107,-620714,NA,NA,NA,NA,NA
MA,lunenburg,01620000,2015,103,-620718,NA,NA,NA,NA,NA
MA,lunenburg,01620000,2016,108,-620713,0,10,98,0,0
MA,lunenburg,01620000,2017,111,-620710,NA,NA,NA,NA,NA
MA,lunenburg,01620000,2018,119,-620702,NA,NA,NA,NA,NA
MA,lynn,01630000,2013,981,-619840,NA,NA,NA,NA,NA
MA,lynn,01630000,2014,1009,-619812,0,26,684,121,7
MA,lynn,01630000,2015,1046,-619775,0,25,752,104,7
MA,lynn,01630000,2016,1044,-619777,0,32,832,110,5
MA,lynn,01630000,2017,1072,-619749,0,28,881,82,6
MA,lynn,01630000,2018,1077,-619744,0,36,901,80,6
MA,lynnfield,01640000,2013,NA,NA,NA,NA,NA,NA,NA
MA,lynnfield,01640000,2014,172,-620649,NA,NA,NA,NA,NA
MA,lynnfield,01640000,2015,175,-620646,0,2,156,4,5
MA,lynnfield,01640000,2016,168,-620653,0,5,154,4,1
MA,lynnfield,01640000,2017,169,-620652,0,13,150,2,0
MA,lynnfield,01640000,2018,170,-620651,0,24,141,1,0
MA,malden,01650000,2013,441,-620380,NA,NA,NA,NA,NA
MA,malden,01650000,2014,450,-620371,0,11,378,33,1
MA,malden,01650000,2015,452,-620369,0,20,346,26,2
MA,malden,01650000,2016,460,-620361,0,33,388,21,4
MA,malden,01650000,2017,460,-620361,0,61,369,14,3
MA,malden,01650000,2018,464,-620357,0,68,370,17,4
MA,mansfield,01670000,2013,NA,NA,NA,NA,NA,NA,NA
MA,mansfield,01670000,2014,314,-620507,0,17,136,11,0
MA,mansfield,01670000,2015,308,-620513,0,33,261,13,0
MA,mansfield,01670000,2016,304,-620517,NA,NA,NA,NA,NA
MA,mansfield,01670000,2017,311,-620510,NA,NA,NA,NA,NA
MA,mansfield,01670000,2018,302,-620519,0,43,258,1,0
MA,marblehead,01680000,2013,249,-620572,NA,NA,NA,NA,NA
MA,marblehead,01680000,2014,251,-620570,NA,NA,NA,NA,NA
MA,marblehead,01680000,2015,261,-620560,NA,NA,NA,NA,NA
MA,marblehead,01680000,2016,267,-620554,NA,NA,NA,NA,NA
MA,marblehead,01680000,2017,271,-620550,NA,NA,NA,NA,NA
MA,marblehead,01680000,2018,258,-620563,NA,NA,NA,NA,NA
MA,marion,01690000,2013,NA,NA,NA,NA,NA,NA,NA
MA,marion,01690000,2014,34,-620787,NA,NA,NA,NA,NA
MA,marion,01690000,2015,33,-620788,NA,NA,NA,NA,NA
MA,marion,01690000,2016,34,-620787,NA,NA,NA,NA,NA
MA,marion,01690000,2017,34,-620787,NA,NA,NA,NA,NA
MA,marion,01690000,2018,35,-620786,0,10,25,0,0
MA,marlborough,01700000,2013,360,-620461,0,1,342,11,0
MA,marlborough,01700000,2014,365,-620456,0,18,327,19,0
MA,marlborough,01700000,2015,368,-620453,NA,NA,NA,NA,NA
MA,marlborough,01700000,2016,364,-620457,0,19,323,17,4
MA,marlborough,01700000,2017,383,-620438,0,24,344,14,1
MA,marlborough,01700000,2018,389,-620432,0,34,340,14,0
MA,marshfield,01710000,2013,339,-620482,NA,NA,NA,NA,NA
MA,marshfield,01710000,2014,340,-620481,0,15,319,2,0
MA,marshfield,01710000,2015,340,-620481,0,17,317,1,2
MA,marshfield,01710000,2016,340,-620481,0,25,301,2,2
MA,marshfield,01710000,2017,321,-620500,0,30,287,0,1
MA,marshfield,01710000,2018,333,-620488,0,42,280,5,0
MA,mashpee,01720000,2013,133,-620688,0,5,55,5,0
MA,mashpee,01720000,2014,133,-620688,0,12,112,9,0
MA,mashpee,01720000,2015,140,-620681,0,30,97,8,0
MA,mashpee,01720000,2016,133,-620688,0,24,104,5,0
MA,mashpee,01720000,2017,144,-620677,0,32,103,7,0
MA,mashpee,01720000,2018,143,-620678,0,36,103,1,1
MA,mattapoisett,01730000,2013,40,-620781,NA,NA,NA,NA,NA
MA,mattapoisett,01730000,2014,39,-620782,NA,NA,NA,NA,NA
MA,mattapoisett,01730000,2015,40,-620781,NA,NA,NA,NA,NA
MA,mattapoisett,01730000,2016,39,-620782,NA,NA,NA,NA,NA
MA,mattapoisett,01730000,2017,40,-620781,NA,NA,NA,NA,NA
MA,mattapoisett,01730000,2018,40,-620781,0,8,31,0,0
MA,maynard,01740000,2013,108,-620713,NA,NA,NA,NA,NA
MA,maynard,01740000,2014,110,-620711,0,3,40,2,1
MA,maynard,01740000,2015,113,-620708,0,10,64,6,0
MA,maynard,01740000,2016,108,-620713,0,4,102,1,1
MA,maynard,01740000,2017,110,-620711,0,8,100,2,0
MA,maynard,01740000,2018,109,-620712,0,9,92,4,0
MA,medfield,01750000,2013,NA,NA,NA,NA,NA,NA,NA
MA,medfield,01750000,2014,212,-620609,NA,NA,NA,NA,NA
MA,medfield,01750000,2015,212,-620609,0,8,103,7,2
MA,medfield,01750000,2016,222,-620599,NA,NA,NA,NA,NA
MA,medfield,01750000,2017,219,-620602,0,32,162,6,0
MA,medfield,01750000,2018,224,-620597,0,40,178,5,0
MA,medford,01760000,2013,403,-620418,NA,NA,NA,NA,NA
MA,medford,01760000,2014,400,-620421,0,27,194,23,1
MA,medford,01760000,2015,409,-620412,0,46,302,38,0
MA,medford,01760000,2016,374,-620447,0,38,184,12,0
MA,medford,01760000,2017,NA,NA,NA,NA,NA,NA,NA
MA,medford,01760000,2018,401,-620420,0,67,320,7,1
MA,medway,01770000,2013,175,-620646,0,0,106,4,0
MA,medway,01770000,2014,170,-620651,0,14,135,7,1
MA,medway,01770000,2015,166,-620655,0,25,126,13,0
MA,medway,01770000,2016,171,-620650,NA,NA,NA,NA,NA
MA,medway,01770000,2017,159,-620662,0,29,125,4,0
MA,medway,01770000,2018,170,-620651,0,32,126,5,1
MA,melrose,01780000,2013,279,-620542,0,0,106,45,1
MA,melrose,01780000,2014,260,-620561,0,3,182,57,1
MA,melrose,01780000,2015,262,-620559,0,14,180,49,2
MA,melrose,01780000,2016,260,-620561,0,21,184,37,3
MA,melrose,01780000,2017,268,-620553,0,27,196,30,0
MA,melrose,01780000,2018,270,-620551,0,37,189,29,1
MA,methuen,01810000,2013,NA,NA,NA,NA,NA,NA,NA
MA,methuen,01810000,2014,476,-620345,0,1,323,5,0
MA,methuen,01810000,2015,481,-620340,0,9,456,6,1
MA,methuen,01810000,2016,490,-620331,0,18,452,4,2
MA,methuen,01810000,2017,495,-620326,0,1,478,15,1
MA,methuen,01810000,2018,493,-620328,NA,NA,NA,NA,NA
MA,middleborough,01820000,2013,NA,NA,NA,NA,NA,NA,NA
MA,middleborough,01820000,2014,225,-620596,NA,NA,NA,NA,NA
MA,middleborough,01820000,2015,232,-620589,NA,NA,NA,NA,NA
MA,middleborough,01820000,2016,214,-620607,0,37,166,6,1
MA,middleborough,01820000,2017,233,-620588,0,32,188,6,1
MA,middleborough,01820000,2018,223,-620598,0,23,153,3,0
MA,middleton,01840000,2013,NA,NA,NA,NA,NA,NA,NA
MA,middleton,01840000,2014,66,-620755,NA,NA,NA,NA,NA
MA,middleton,01840000,2015,65,-620756,NA,NA,NA,NA,NA
MA,middleton,01840000,2016,66,-620755,NA,NA,NA,NA,NA
MA,middleton,01840000,2017,62,-620759,0,16,42,3,0
MA,middleton,01840000,2018,61,-620760,0,15,46,0,0
MA,milford,01850000,2013,NA,NA,NA,NA,NA,NA,NA
MA,milford,01850000,2014,324,-620497,0,5,245,14,0
MA,milford,01850000,2015,314,-620507,NA,NA,NA,NA,NA
MA,milford,01850000,2016,331,-620490,0,25,210,3,3
MA,milford,01850000,2017,326,-620495,NA,NA,NA,NA,NA
MA,milford,01850000,2018,333,-620488,0,33,286,14,0
MA,millbury,01860000,2013,127,-620694,0,2,63,3,1
MA,millbury,01860000,2014,127,-620694,0,7,120,0,0
MA,millbury,01860000,2015,130,-620691,NA,NA,NA,NA,NA
MA,millbury,01860000,2016,133,-620688,0,20,106,0,0
MA,millbury,01860000,2017,126,-620695,0,16,97,2,0
MA,millbury,01860000,2018,128,-620693,0,25,99,2,0
MA,millis,01870000,2013,95,-620726,0,2,43,0,0
MA,millis,01870000,2014,99,-620722,NA,NA,NA,NA,NA
MA,millis,01870000,2015,103,-620718,NA,NA,NA,NA,NA
MA,millis,01870000,2016,103,-620718,NA,NA,NA,NA,NA
MA,millis,01870000,2017,101,-620720,0,32,69,0,0
MA,millis,01870000,2018,99,-620722,0,34,64,1,0
MA,milton,01890000,2013,NA,NA,NA,NA,NA,NA,NA
MA,milton,01890000,2014,286,-620535,NA,NA,NA,NA,NA
MA,milton,01890000,2015,299,-620522,0,16,260,8,0
MA,milton,01890000,2016,302,-620519,0,26,270,6,0
MA,milton,01890000,2017,304,-620517,0,33,259,6,2
MA,milton,01890000,2018,317,-620504,0,42,248,15,2
MA,monson,01910000,2013,89,-620732,NA,NA,NA,NA,NA
MA,monson,01910000,2014,84,-620737,NA,NA,NA,NA,NA
MA,monson,01910000,2015,85,-620736,NA,NA,NA,NA,NA
MA,monson,01910000,2016,90,-620731,NA,NA,NA,NA,NA
MA,monson,01910000,2017,87,-620734,0,15,58,2,0
MA,monson,01910000,2018,83,-620738,0,11,41,1,0
MA,nahant,01960000,2013,NA,NA,NA,NA,NA,NA,NA
MA,nahant,01960000,2014,14,-620807,NA,NA,NA,NA,NA
MA,nahant,01960000,2015,13,-620808,NA,NA,NA,NA,NA
MA,nahant,01960000,2016,12,-620809,NA,NA,NA,NA,NA
MA,nahant,01960000,2017,11,-620810,NA,NA,NA,NA,NA
MA,nahant,01960000,2018,13,-620808,NA,NA,NA,NA,NA
MA,nantucket,01970000,2013,NA,NA,NA,NA,NA,NA,NA
MA,nantucket,01970000,2014,137,-620684,NA,NA,NA,NA,NA
MA,nantucket,01970000,2015,140,-620681,0,11,116,10,3
MA,nantucket,01970000,2016,145,-620676,0,18,119,8,0
MA,nantucket,01970000,2017,148,-620673,0,25,108,12,2
MA,nantucket,01970000,2018,150,-620671,NA,NA,NA,NA,NA
MA,natick,01980000,2013,377,-620444,0,5,203,11,0
MA,natick,01980000,2014,380,-620441,0,23,340,9,0
MA,natick,01980000,2015,394,-620427,0,40,348,2,3
MA,natick,01980000,2016,395,-620426,0,44,331,9,1
MA,natick,01980000,2017,406,-620415,0,56,334,9,0
MA,natick,01980000,2018,437,-620384,0,44,370,11,0
MA,needham,01990000,2013,NA,NA,NA,NA,NA,NA,NA
MA,needham,01990000,2014,356,-620465,0,2,349,3,1
MA,needham,01990000,2015,395,-620426,0,0,378,9,1
MA,needham,01990000,2016,408,-620413,0,0,394,6,1
MA,needham,01990000,2017,426,-620395,0,0,400,19,0
MA,needham,01990000,2018,438,-620383,0,0,409,19,0
MA,new bedford,02010000,2013,890,-619931,0,48,672,79,11
MA,new bedford,02010000,2014,841,-619980,0,53,624,63,21
MA,new bedford,02010000,2015,854,-619967,0,49,644,65,9
MA,new bedford,02010000,2016,882,-619939,0,55,684,85,12
MA,new bedford,02010000,2017,917,-619904,0,50,703,105,11
MA,new bedford,02010000,2018,927,-619894,0,60,737,90,5
MA,newburyport,02040000,2013,184,-620637,NA,NA,NA,NA,NA
MA,newburyport,02040000,2014,196,-620625,0,20,101,5,0
MA,newburyport,02040000,2015,193,-620628,NA,NA,NA,NA,NA
MA,newburyport,02040000,2016,197,-620624,0,24,169,3,1
MA,newburyport,02040000,2017,193,-620628,NA,NA,NA,NA,NA
MA,newburyport,02040000,2018,199,-620622,0,41,152,2,0
MA,newton,02070000,2013,1048,-619773,0,4,921,13,3
MA,newton,02070000,2014,1101,-619720,0,25,1030,22,4
MA,newton,02070000,2015,1134,-619687,0,5,1025,23,0
MA,newton,02070000,2016,1174,-619647,0,67,988,26,0
MA,newton,02070000,2017,1160,-619661,0,82,791,12,1
MA,newton,02070000,2018,1148,-619673,0,48,479,13,0
MA,norfolk,02080000,2013,70,-620751,NA,NA,NA,NA,NA
MA,norfolk,02080000,2014,70,-620751,NA,NA,NA,NA,NA
MA,norfolk,02080000,2015,72,-620749,0,12,55,2,0
MA,norfolk,02080000,2016,73,-620748,0,23,50,0,0
MA,norfolk,02080000,2017,75,-620746,NA,NA,NA,NA,NA
MA,norfolk,02080000,2018,79,-620742,NA,NA,NA,NA,NA
MA,north adams,02090000,2013,154,-620667,NA,NA,NA,NA,NA
MA,north adams,02090000,2014,151,-620670,NA,NA,NA,NA,NA
MA,north adams,02090000,2015,130,-620691,NA,NA,NA,NA,NA
MA,north adams,02090000,2016,127,-620694,0,23,83,8,1
MA,north adams,02090000,2017,123,-620698,0,4,99,10,0
MA,north adams,02090000,2018,125,-620696,NA,NA,NA,NA,NA
MA,northampton,02100000,2013,215,-620606,NA,NA,NA,NA,NA
MA,northampton,02100000,2014,224,-620597,0,18,187,5,1
MA,northampton,02100000,2015,229,-620592,0,43,170,8,0
MA,northampton,02100000,2016,232,-620589,0,71,146,8,1
MA,northampton,02100000,2017,236,-620585,0,56,160,11,0
MA,northampton,02100000,2018,238,-620583,0,52,167,12,1
MA,north andover,02110000,2013,298,-620523,0,11,187,2,0
MA,north andover,02110000,2014,293,-620528,NA,NA,NA,NA,NA
MA,north andover,02110000,2015,307,-620514,0,31,267,1,0
MA,north andover,02110000,2016,301,-620520,0,40,252,4,0
MA,north andover,02110000,2017,305,-620516,0,24,262,7,3
MA,north andover,02110000,2018,305,-620516,0,39,262,4,0
MA,north attleborough,02120000,2013,290,-620531,0,6,144,2,1
MA,north attleborough,02120000,2014,291,-620530,0,22,260,7,1
MA,north attleborough,02120000,2015,293,-620528,0,25,266,1,0
MA,north attleborough,02120000,2016,286,-620535,0,23,258,2,1
MA,north attleborough,02120000,2017,292,-620529,0,33,252,1,1
MA,north attleborough,02120000,2018,288,-620533,0,46,228,8,0
